-9.760493618196662835e-01 -1.010039452623526929e-02 2.357008671019652710e-02 4.319262833037204596e-02 -9.800800226854256003e-03 -4.485696005320088942e-02 3.051630010778445812e-02 -4.330249448670096118e-02 3.176238707166515601e-02 -6.749324293497838134e-03 -4.935683487992673785e-02 -4.022947246090644718e-02 3.010872244241824622e-03 -4.609947206091150051e-02 1.851300500879365929e-02 8.969841351440107149e-03 -4.857154877561291328e-02 -4.535246556042857313e-02 1.829030128538682368e-02 1.250591332531268002e-02 2.855652959097703183e-02 -1.167674513434869936e-02 2.101769270464767456e-02 3.649508562234946712e-02 4.912088271427716979e-02 -4.583585253974280932e-02 2.205023202091062340e-02 1.438242887507541583e-02 -3.761035188586271671e-02 5.883395249923273514e-03 -2.415925004203563209e-02 -1.669000230924324799e-02 -1.528665000202971205e-02 3.098539271576561394e-02 3.668570656241862838e-03 -2.922298353688319167e-02 -2.843778986201696279e-02 4.535801234134742739e-03 2.296846836163748268e-02 -3.855850793615411831e-02 -3.069936263483824188e-02 -8.490217320668483336e-02 -6.865861413848226534e-03 4.027048703235076160e-02 5.782557814970995524e-02 6.440778180734735292e-02 2.249587516929481854e-04 -3.238609983480658649e-02 -4.498393737977451554e-03 -4.549248242020667056e-03 -2.634310675807826144e-02 -1.947302313811032429e-02 -3.720711083389149215e-02 -1.319386406590674667e-02 -4.373883065790112878e-02 4.166760079988638538e-02 -2.567871897450684296e-02 4.645250941424592522e-02 1.937931273833339019e-02 4.343655830849142696e-02 -3.825910316019852375e-02 -2.999448669528286676e-02 -4.329298883831406847e-02 -2.086245374511928527e-02 -4.028209217631910366e-02 -5.741201620085083918e-02 -7.799157772164469482e-02 -5.099434413522084542e-02 -1.329596742151367694e-01 -4.205220959461977021e-02 4.514345748202735348e-02 -2.184959933870288806e-01 -2.284764310328880332e-01 -1.207135489194784139e-01 -8.346202213530479197e-02 -9.362647281178623770e-02 -3.548045912363835541e-02 -2.572712234716725138e-02 -3.710764827887197415e-02 -4.504672754412839680e-02 7.667297540017579266e-03 4.179592768647263229e-02 9.878754942593603872e-03 -3.429540270347030545e-02 -2.836434435240741195e-02 -3.166765359440545241e-02 -2.322086877515189274e-02 2.502523881330510208e-02 2.846206702699395283e-02 2.983799227678181690e-02 -4.932307636209736640e-02 -8.326149247083981797e-02 -3.221875001311728937e-02 -7.658317930321222045e-02 3.036112807717663252e-03 -1.685811813948182858e-01 -4.924992715392143561e-01 -3.901247467798974466e-01 -4.820697893090766240e-01 -4.772498410689222648e-01 -2.974219800730300567e-01 -1.296273324780233549e-01 -3.462361041747065160e-01 -5.302046865885100546e-01 -3.828292818460464764e-01 -7.947888270040180669e-02 -6.000310677333862974e-02 -9.110556874598269364e-03 -1.485063524103146237e-01 -1.541694613333989897e-02 7.535097008889470038e-02 -9.514181124081418778e-03 -1.943012106195293395e-02 5.758438877741578477e-03 -1.028564773146813278e-02 -3.206009608723511123e-02 -3.306296063386235384e-02 -4.289428582038012916e-02 -5.783959950496653929e-02 -1.414428969493461419e-01 -2.331861762781889391e-01 -1.596522644235180421e-01 -2.363430537331270009e-01 -6.137061396911167588e-01 -6.799248485370635864e-01 -4.541872583355431869e-01 -2.673150582942988573e-01 -6.255721526411767153e-01 -1.895138456912478231e-01 -2.574616156847311377e-01 9.247968915082446784e-02 8.074057573307681646e-02 -2.719802608199020089e-01 -4.916817717615360461e-01 -5.278637405347539335e-01 -4.896919185202818214e-01 -2.331497281230595353e-01 1.045673240910360013e-01 1.642300123837283077e-01 7.038285739141050823e-02 -3.978272420092181932e-02 -3.632166346101518839e-02 1.575898787194345355e-02 4.442490287246825265e-02 1.767861222829836092e-03 -7.966954646332330414e-02 -1.778561364249561794e-01 -2.759383779525268476e-01 -4.149623448205047582e-01 -4.047761799669056804e-01 -2.005072999278478818e-01 -4.532576520780632889e-01 -1.964721796267077658e-01 -1.137373823594241967e-01 9.748087214731361930e-03 -9.238642073658265286e-02 -3.683745448346545381e-02 -2.811212576276787556e-01 -6.302219173720807754e-02 -2.588956277909449863e-02 -4.024438711836837990e-01 -3.080603211558043952e-01 -1.649003390322328066e-01 1.118372128201866600e-01 -5.946212577560603535e-02 -1.203874277692552064e-01 -4.049047044192460865e-02 -3.888188499369676920e-02 -7.355611405104350853e-02 3.240665345426681221e-02 -2.519549163641172929e-03 2.085509498984310995e-04 -1.010756471078615333e-02 -1.270604797339734415e-01 -2.466618864547863443e-01 -3.805018434513917081e-01 -3.810821781171735978e-01 -4.250218203141550855e-01 -2.966133369538225817e-01 -6.991269851527137646e-02 1.985324392801417204e-01 2.716286359361462233e-01 -6.969718491081373923e-02 -3.257022432047821936e-01 -5.007954356706417753e-01 -3.362277156707439429e-01 -2.157705310658300790e-01 -8.274732769772383256e-02 -1.502187238821772186e-01 -1.981828503212055559e-01 1.376871041123376160e-01 6.692908669921888987e-02 -9.197713623133489669e-02 -1.174604944746482360e-01 1.303146808141242008e-01 3.666990369825136320e-02 -4.967905562388342383e-02 3.949179005776423668e-02 -1.329981510306959061e-02 -1.544550139038040372e-02 1.621745976031793712e-02 -1.633046672590380277e-01 -3.382991116056188741e-01 -3.473349334192146753e-01 -5.665158904958266239e-01 -4.545602374561747427e-01 -2.548960000109382618e-01 5.851328068528238724e-02 1.262381265413404230e-01 7.192071274501555811e-01 2.907861026058028986e-01 -3.639110405839276474e-01 7.519459846785660206e-02 3.192241186231546957e-01 2.939733247012154549e-01 -9.598419164050873975e-02 3.965055390539306557e-01 2.913681270754228669e-01 4.671109239675348968e-01 -1.699060847073971814e-01 1.446152794926994917e-02 1.098254446580839740e-02 1.215378531353354802e-01 8.189463597429892661e-02 -1.992790751249147799e-02 -1.023142849459230883e-02 2.971869452373442078e-02 -5.297610469489152929e-02 -1.226250048962060010e-02 -1.178836915445302669e-01 -2.636548565935624144e-01 -1.815535882504948073e-01 -4.116267939699508882e-01 -5.098074882971153077e-01 -3.977825115567197867e-01 -6.085203215799308424e-02 6.104155117705149097e-02 1.658295635261212986e-01 1.675518128341995649e-01 4.097616349715406114e-01 2.913783718057794125e-01 6.142307642656839040e-01 4.274858812503814498e-01 4.755985066616076895e-01 4.625703896560685036e-01 5.808972469220990975e-01 1.592556241613837797e-01 -6.038014100593466077e-02 4.293047005064125066e-01 4.176006164185878111e-01 1.121271895835618260e-01 3.491836651155364596e-02 -1.993112483363509990e-02 -4.732871114097966792e-02 3.041853343793393324e-02 6.384759369541952861e-03 6.218408957030535644e-02 -7.164334480189817056e-02 8.895666011090951064e-03 -1.124262735788841665e-02 -9.851828526631395411e-02 -2.324995446697563362e-01 -4.036673219972210513e-01 4.148155959585858588e-01 3.329570124284454424e-01 3.617023894299431497e-01 1.369622060851798384e-01 -2.681732297121269815e-01 -9.213752055408964969e-02 6.299932688039916115e-03 4.304881579925998181e-01 5.514253733517777700e-01 4.008870444036089498e-01 4.695762184262807226e-01 -1.489516765764410111e-01 -2.208530291599674622e-01 9.898011134978537684e-02 4.023749298328634927e-01 1.800627761706638796e-01 1.377747802949051137e-01 -3.398826280306136566e-02 -1.029178739256578386e-02 7.918366180390467787e-03 6.060988728602741300e-03 8.290621931243903620e-02 4.232454098735258241e-02 6.449790884489725595e-02 1.744262080680682725e-01 2.736788360992828961e-01 -1.980543030718363018e-01 -5.528906970812904609e-01 4.873396385349295645e-01 5.256517232383012272e-01 2.590487994637999947e-01 -3.546092760724786630e-01 -1.007057677751615754e-01 -2.342391429566028083e-01 -4.114003932982694678e-02 -1.050542122428178328e-02 6.831259473954820471e-02 1.744280304899712697e-01 1.772066547810326742e-01 1.046991641533916578e-01 3.975573826748755174e-02 1.563975490995189177e-01 3.501754785009359439e-01 2.792571021539100862e-01 1.343103357480689708e-01 -3.750225636466940349e-02 4.356652987654900059e-04 -1.760468994903027426e-02 4.772728457293877458e-02 -4.141042303340454478e-02 -1.451763988345277159e-02 7.770361572701017794e-02 2.737426097521816759e-01 4.147137614109424608e-01 -2.209884198338492589e-01 -3.006721546389845012e-01 -3.688301940031406267e-02 6.530211890760158067e-01 5.771586503728133311e-01 2.431957770225140758e-01 2.131257109412642292e-01 -1.114983385202505672e-01 -3.027231975128672481e-01 -3.073515849139489275e-01 -4.453526896207379293e-01 3.677742623704491343e-02 4.055672157406943756e-01 2.674711548312952991e-01 1.747988125913156054e-01 5.525740362146283058e-01 2.744773070392650394e-01 1.714786541017820076e-01 1.136268626752590383e-01 -5.304262127006883869e-03 1.880662930026787139e-02 1.968858540325696405e-02 5.184730183387691732e-02 5.167769078677696831e-02 1.753160146855966273e-01 4.677726912972138273e-01 4.182152423434135069e-01 3.806180642130764236e-01 2.998809974624127017e-01 -9.743923145562234656e-02 8.063932562635734227e-03 4.431616669658240415e-01 4.121877764945746092e-01 5.197711208480534362e-01 3.785128822788814268e-02 -3.766453326541706614e-01 -6.547372330786453976e-01 -5.595328017146569133e-01 -4.439627104316328232e-01 2.357693279454390056e-01 4.665893444214544994e-01 3.063568260680853417e-01 2.711553824385569134e-01 3.155001507562472662e-01 -2.236272118263198799e-02 1.796095437815745446e-02 7.712864995884853581e-02 -3.729379610236534248e-02 -1.021303187178386127e-02 3.207981921213784449e-02 -4.371007585033359968e-03 9.242054830476695293e-02 3.675530838413307300e-01 4.513541668174044230e-01 9.344170768791627835e-02 5.119961113243599593e-01 3.913838924195836011e-01 -6.159351943586171413e-02 1.058362457199097106e-01 2.240890781473159343e-02 3.491415366840431300e-01 2.092147047601727525e-02 -6.341134259342121049e-02 1.502868770955862188e-01 -2.860341197771732458e-01 -5.430757892760257333e-01 -1.751135262119676572e-01 1.349354236679644048e-01 1.108025738334770943e-01 1.220640178121396857e-01 3.882776550841701702e-01 3.140059554717426760e-02 -4.834126963073000216e-02 1.543751119919932815e-03 7.936548311642747933e-02 1.467516639855698463e-03 -2.487472890241692464e-02 4.004158059174668660e-02 -3.219199932746931447e-02 3.224551210602073781e-02 -2.925159948972870169e-02 5.377444984419706836e-02 1.337020830268753346e-01 2.752918016659915423e-01 4.598301742256902802e-01 3.204522331772540755e-01 2.895170997706727478e-01 -2.129461583936728408e-01 2.928088265664199191e-02 3.010434067149165283e-01 -2.065537295759396486e-01 -1.990766599957324023e-01 -1.953236998158217885e-01 -2.306451929419708891e-01 2.540367041510810386e-01 2.424532968368552921e-01 3.021529084561360157e-01 4.756464154595348853e-02 6.383623717978302581e-02 8.560221416335163369e-02 2.097002435937762033e-01 -3.466104510460368826e-02 4.567356880899402921e-02 7.215002177266958798e-03 -2.917658362099884162e-02 1.363181474167938362e-02 -3.961557640004183950e-02 -1.641149479479334095e-02 -3.845308836650686984e-02 4.210788276005202752e-02 -2.469778146472206923e-03 -3.639537328133619215e-02 5.420885556507235581e-01 5.309750309784687650e-01 2.675839491818035043e-01 -2.636842550436430122e-01 -1.557283946222643434e-01 -3.455213114864756907e-01 3.843218217315406970e-02 -3.455050523917992805e-02 -2.173712143676777009e-01 1.427428733526847800e-02 6.525080653020959298e-01 1.078021949596440626e-01 -2.539566183899855112e-01 -6.652167758638910522e-02 3.228977609477586691e-02 -6.585964180162295900e-02 1.403254963211174045e-01 -2.337686471346060169e-01 -2.665595663587964556e-02 -4.650421583735810105e-02 -1.319580235065060400e-03 2.875993648109923320e-02 -9.849304166505071234e-02 -1.140401262929239962e-01 1.431474304929861718e-01 5.458984241946712029e-02 -4.793547138480076797e-02 -2.749697364525897636e-01 2.889619681699776010e-01 -3.702466620137218750e-02 -3.073373311639049019e-02 -2.941593615608726342e-01 -6.669035617953072981e-01 -4.843705390406231603e-01 -2.622041556685477115e-01 -6.124589410294357661e-01 -4.017510096769192907e-01 2.527191714587614380e-01 2.940707683065963973e-01 -3.680159348871841485e-01 -3.582178074504867582e-01 -1.592118990892133767e-01 8.818268173497793849e-02 -1.675121527007255029e-01 -1.355292924988579784e-01 -1.493025048933444843e-01 -2.635211432884955809e-02 -2.209736076690524756e-02 1.947394901017908408e-02 1.970628070882545629e-02 -1.134849393525830391e-01 -1.685371688469783358e-01 -7.531317198751130183e-03 1.479798043056632928e-01 2.175594828003139108e-02 1.745109478461882857e-02 4.377043388472199315e-01 5.230430303340691256e-02 2.283092018394069778e-01 2.696948807706805451e-01 -3.689444352766220736e-01 -3.315468770088673689e-01 -2.618765470596764455e-01 -2.712837663891227713e-01 -1.330416956646303939e-01 2.434538156313875434e-01 -1.753710507691644549e-01 -3.702045421628582522e-01 -4.475170190355128308e-01 -1.358163829886220308e-01 -1.438398911208500219e-01 -1.908558901462370228e-01 6.906586900501064663e-02 -4.708704543798981901e-02 4.296020934151412868e-02 8.763823157320946300e-02 -3.727348041983007121e-02 4.995551194243057387e-03 -4.701082870328740504e-02 -4.595478580415895964e-02 -1.982097476834576155e-01 9.837860854483856943e-02 -1.154706206779338405e-02 1.245071743277614412e-01 2.799317433167888836e-01 1.108026265705686769e-02 -3.523453502184129005e-01 1.845223265687249703e-01 -4.030136327172807453e-01 -3.995069732191125489e-01 -2.664876988304466510e-01 -3.941910060141419481e-02 3.907407047817029744e-02 -1.471896634332727069e-03 -1.195594575550309041e-01 -4.775510155258655409e-02 -1.360386518774452103e-01 -1.619301227195734938e-01 -1.010577169330732633e-01 -1.911295304622182556e-01 1.553674241704456060e-01 -1.153584948636769344e-02 -4.920445244420839498e-02 4.132235579665015368e-02 4.827590588792928655e-02 5.023598506681519610e-02 -4.153881964876667693e-02 -3.114406315762938051e-03 -9.632752096228063346e-03 -9.314630535027502989e-02 -1.011190826939861453e-01 -3.735614208572249906e-01 5.685958684341086691e-04 -4.297509977735461950e-01 -2.914143985519052071e-01 -3.911661005026966786e-01 -3.299506173834981099e-02 7.320437391474622635e-02 2.124120524814768207e-01 4.455868100219148586e-02 -1.666626090356338741e-01 -3.110938641795215481e-02 5.665664250739075314e-01 1.359990331270539698e-01 -2.207507392489387876e-01 -6.247795135220176460e-02 -2.649966840782105870e-01 -1.077460815705291314e-01 1.398090359822549145e-01 2.773910115935814338e-02 -3.469615521226957541e-03 -1.744471090887744422e-02 -4.437449678311309459e-02 -1.659412221141421534e-02 -2.610805636582202993e-02 -1.704777325174986202e-01 -5.526376558362493946e-02 1.299665811640398350e-01 9.981238628543896707e-02 -6.244451437718555598e-01 -1.717387601680405440e-01 -2.273750932838664029e-01 -1.645412799873807730e-01 -1.635265827874309852e-01 -4.490085455364591915e-01 1.021523601486406807e-01 -4.245677383939429617e-01 -1.420198365896748471e-01 -1.210936194311808961e-02 5.288660903439239558e-01 7.090246913800916928e-02 1.785529049442564908e-01 4.831609420239374453e-02 -1.293767354546955517e-01 -3.720603997321349499e-01 -7.038039748528160389e-02 1.242057525104008943e-02 4.787494546162059106e-02 2.427074718213668991e-02 3.213971379198612283e-02 -2.405653946617243577e-02 2.033110645930290283e-02 -2.495171187588642384e-02 -1.088954327550612639e-01 -1.051442405130541685e-01 2.378516121986304355e-01 5.460686197421848326e-02 -2.034486533641156059e-01 -1.483781537172425835e-01 1.280888292613806094e-02 -2.194996787087609771e-02 -2.453911607385049765e-01 -5.055546017221773658e-01 -1.538732552710576629e-01 -6.178799687109469696e-01 -1.173426360496120230e-01 -1.341584962258827451e-01 5.056923314948370135e-02 -2.566177397458825338e-01 1.061384433971938740e-01 -2.157901959425794630e-02 -3.044686198404732425e-01 -1.295308122112387716e-01 -1.274672431961412777e-01 1.222516518644705258e-01 4.829080470943922926e-02 3.436747272614246260e-03 2.951839367964475755e-02 -1.821319936716127991e-02 1.561956977434447204e-02 2.484775775104000953e-02 2.594228716081441177e-02 -2.053175481243348643e-01 -1.682575895772660812e-01 9.615389133908726349e-02 -1.718293291788018304e-02 2.862103574114240323e-01 2.152066712900300161e-01 -1.534077363137549832e-01 -3.230593131930377115e-01 -3.042734662821689473e-01 -2.802052993144465987e-01 -1.678881993668485118e-01 -5.343661425676854426e-01 -8.341000874185465486e-02 -8.983427353421070960e-02 -3.940690607827448955e-01 -3.125909333103443072e-02 -2.315358611498800345e-01 -1.711101924202252933e-01 -4.253650703335765115e-02 5.606233695790569654e-02 1.057548988314505056e-01 5.219973472239434337e-02 4.351023429789212943e-02 2.565560490272489336e-02 3.036997057596018193e-02 1.790550248743731990e-02 2.808845457990559458e-02 -1.463887404015912284e-04 -6.960958542679933359e-02 -1.752565667028628260e-01 -2.487378421931221162e-01 -1.525560746728868433e-01 1.226490242535892700e-01 1.172032707272611801e-01 -1.540791787908384614e-01 2.499815894421310025e-01 3.750333294894707681e-01 -1.138971393427935519e-01 -1.606882648366579347e-01 -2.592279962500886326e-01 4.490580479914014767e-01 3.213657441668553716e-01 -1.309446389667241750e-01 1.859713017435115079e-01 1.351005189153992592e-01 2.883036327594291903e-02 5.144900966237985450e-03 1.096034657980573118e-01 1.248866448938398266e-01 2.830870496008728102e-02 -4.240285669112828226e-02 1.015643890091251327e-02 3.955536218995802517e-02 4.918145848694480821e-02 2.252368286940542759e-03 -3.017497685785685418e-02 -1.896260779351494020e-03 -1.327883929173113708e-01 -4.645359288203686488e-01 -2.773895543879450476e-01 -1.066941993974399455e-01 -4.850034756920976881e-02 -3.277426995990083136e-01 -1.774313767584035917e-01 -5.392043075685813702e-02 1.031750879704668306e-01 -2.273507953579372298e-01 -2.559792387202187158e-01 -1.722383167028887774e-01 -4.488474532891280344e-02 3.174525471094994389e-01 2.830798679777649096e-01 2.585720256611538370e-01 7.098211660000008916e-02 6.243596103718332402e-02 8.255009234819708774e-02 -5.021368503865936833e-02 5.466360419692671210e-03 -1.982536724519401092e-02 1.445560570441882867e-02 -3.864253147940199806e-03 2.520197149801197897e-02 -3.434038872054293035e-02 2.693869109787094124e-02 -4.874321396368656162e-02 -4.911334765804215713e-02 -1.117868283361716508e-01 -1.472278112463520083e-01 -1.387136846555005465e-01 -2.906160805153436624e-02 -2.164237514103187210e-01 2.902324685857491510e-02 -3.457086249308556902e-01 -3.497238559873987462e-01 -3.254852782274043066e-01 -1.284098774227055151e-01 5.409621796763568191e-02 1.046813874160975877e-01 1.881554146747121681e-01 2.911219282780473927e-01 1.315786883676727803e-01 8.266347698941579891e-02 6.399160171989322354e-02 -4.713411472378112137e-03 -1.550582059995322080e-03 -2.900154569352225709e-02 4.427741540284427235e-02 -3.369245236990238423e-02 -2.306593922217844636e-02 4.939113348903101386e-02 -1.129595547945617777e-02 -8.478205976174697442e-03 6.605211506290280254e-02 -1.039285282964928954e-02 3.655720763410463814e-02 5.062468030043389133e-02 -2.246636067146874291e-02 2.799083128266400926e-03 1.101215268784581647e-01 1.288014034864689850e-01 1.414058983517931800e-01 6.131039320382574570e-02 2.497817668097060961e-01 3.528509701065051241e-01 1.377684062935416454e-01 1.197304205618201917e-01 9.972442668571443458e-02 1.819178384941468607e-01 5.746598437380365937e-02 2.659854876813662686e-02 -1.623934779606371615e-02 4.583775088027498140e-02 1.504571996371168070e-02 -3.073151503920562577e-02 2.556870944333275095e-02 -2.037233432539209410e-02 1.963412267378922271e-02 3.249792019261794895e-02 -3.737398824282766457e-02 3.999558407407766657e-03 -2.072767847847091158e-02 2.999709536202903315e-02 -4.501833743005129868e-02 2.003413870786137363e-02 -2.186852432364632184e-02 3.609078056199713225e-02 5.410860515679603855e-02 4.530264179642366773e-02 3.266514462001846725e-02 -1.918605861812230917e-02 4.934648196766202449e-02 1.031966950159530529e-02 4.258750364964930535e-02 -1.689196725526411966e-02 6.872334561723139612e-02 -2.627393536224224488e-02 3.786015815182251082e-02 -5.473990241227837117e-02 -6.687890812395326512e-02 1.068558514274509270e-02 -2.270938724766869039e-03 -3.499088608571076370e-02 4.916393373162641911e-02 -1.586272085262162637e-02
