-6.876816765805108256e-01 1.493102154144390292e+00 1.437827660510569705e-01 2.989253452521493326e+00 4.511679556735900820e-01 1.911709329542147229e-01 -4.837757727331750690e-01 -3.113285278265594869e+00 1.891759517752328312e+00 -1.799340891031748768e+00 1.092539687252756186e+00 3.129462832517375115e-01 2.903978633440678081e+00 2.267704694210503025e+00 -6.212862931355175172e-02 -2.415278835472997265e+00 8.135358248829550609e-01 4.059889381871670255e-01 1.904577787866012395e+00 1.733007997554074864e+00 -1.247705796202286561e-02 -1.832139500427420742e-01 -2.566509040455572155e+00 1.013590083466840541e+00 -1.087268491727197528e+00 -9.447553538053874433e-01 1.081617953734365090e+00 -2.234103437639362699e+00 -6.959726268674630567e-02 -5.644158983920408712e-01 -4.233430916608653671e-01 -1.213004508529764491e+00 1.694180966426724444e+00 -1.436047633330799433e+00 -6.536656688451975006e-01 1.133674202910298634e+00 -1.906923724888637262e-01 -7.343746818960521505e-01 -2.172804240032315537e+00 8.783125259687067921e-01 2.948733573475942338e-01 5.623779414882683625e-01 -7.060929433898128771e-01 -4.380437080416577977e+00 -2.331486756237313163e+00 -1.520715279214416737e+00 2.334125173390152241e+00 -2.388672713509500500e+00 1.532037107182654956e-01 -1.459916686300958055e+00 2.013902491409326867e+00 -3.224606852685895308e+00 -3.986549794292276960e+00 -9.647598261250572849e-01 5.831268443221069436e-02 6.067827839657671252e-01 -1.269721517732712801e+00 -4.441969828886691118e+00 -7.115480297148046862e-01 -2.783110056632202012e-01 1.735759182036194836e+00 -1.641571451633554224e+00 -3.815261873898528888e-01 7.735345279295320342e-01 -2.158517560206437480e+00 -2.894594404142179833e+00 -1.889378257513462556e+00 -2.883539392574097526e+00 3.866258681093610150e+00 1.617267680523484907e+00 2.486037461792997671e+00 -1.249572169570146052e+00 -5.259920002745128720e-01 -1.178815766211695815e+00 1.608833013044228322e+00 -3.738244769158413305e+00 4.653182426244145686e-02 -9.098837926761409456e-01 1.703524093207669177e+00 -1.504817616134098035e+00 6.426244493055696116e-01 -1.543764155636250912e+00 -1.658271611516051736e-01 6.908301256996292050e-01 -7.806903558198245996e-01 -9.249347984829451308e-01 -7.084850088086495912e-02 -1.696757195561548803e+00 5.958419684783227144e-01 -7.680819966731244897e-01 -1.258576829068741798e+00 -4.387676364675978213e+00 -3.391632171464180168e+00 -5.552507857010918757e-03 -2.703878891778498161e+00 -1.751272217024838485e-01 2.077863266047079716e+00 -5.740970922529272658e-01 -2.725840923795626036e+00 -1.337807918137451368e+00 3.756411270470184222e-02
-6.551453709999744968e-01 2.507393197183776512e-01 2.550774640021694850e+00 -2.126624392437516387e-01 -3.490707864128553273e-01 3.246898362348054623e-01 1.371545630440853092e+00 1.249260508753635035e+00 1.720549770200635598e+00 2.447793880736947592e-01 2.701653658617043874e+00 -9.171507957760682839e-01 2.031516226851214135e+00 -1.270899950714791338e+00 -1.992525687278690616e-01 5.438263450907169227e-01 2.283128137470077146e+00 -9.427527163865144777e-01 -3.521548621292258097e-01 -2.988471072755579105e-01 6.142662789190199701e-01 2.163997294251344794e+00 -1.804422102817539342e+00 -1.131680546496875328e+00 -1.394456307396084060e+00 -4.264534375299607882e-01 -2.695704159506397968e+00 -1.689514832554839696e+00 5.671525708143200006e+00 1.777531577772279325e+00 1.489496145205566391e+00 2.396449902381832864e+00 6.881728042644936760e-01 1.850012032169357293e-02 2.107776007469726320e-01 -2.921795753807967078e+00 -8.512724460535143756e-01 2.895403228578704802e+00 3.574746776284664085e-01 1.872844489822983238e+00 7.354985035593616938e-02 -2.653772972630013438e+00 -2.960178184241290533e-01 -6.094894458176046692e-01 4.249839153631531641e-01 -7.744654037622763498e-01 1.594081667548685743e+00 2.921668625572619415e+00 -1.727924271461307670e+00 1.854155141120437555e+00 5.231843954904044081e-01 -1.211067915222694191e+00 -2.560094530917700340e+00 -3.215912698883204968e+00 -4.091689228478641915e+00 -1.453341669162820482e+00 -2.878195089221662784e+00 -2.766240815454041879e+00 1.753275619840903410e+00 -2.284650632300112338e+00 1.712039760257520138e+00 -1.875831412148111665e+00 -2.854926374284952217e+00 -4.870707734210180995e+00 -1.074882331298723681e+00 2.462295672976426708e+00 -1.707346677625268816e+00 -5.529164730187575705e-01 -2.125787905076604589e-01 -8.838963980538144805e-01 -2.566051122841802368e+00 -1.210166304313740948e+00 2.006926175285969727e+00 -6.330880367221497496e-01 -2.171159293768552878e+00 1.317388873792221526e-01 -2.056007474268374935e+00 -1.057922591242670407e+00 -2.671068393648278860e+00 1.650341605520289356e-01 -2.293970210278571120e-01 1.735095349354172090e+00 -1.722312463522174542e-01 1.200967912890149369e+00 -2.609851940779037704e+00 -2.067026593618176200e+00 2.344425286238362993e+00 2.377426966794440766e+00 -8.000298041791584769e-01 -2.103010893287999394e+00 4.957214405763489817e-01 3.154250938719060371e-01 3.471372990884546289e-02 1.826067716522538520e+00 3.339060813206772060e+00 -3.045086402271361403e-01 -7.769961764342508959e-01 2.759940985436259098e+00 -7.412373248784702440e-02 7.359195062453318670e-01 2.901840101714951548e+00
-1.023700098379150436e+00 -3.526370504765845570e-01 -1.227013588739451766e+00 1.601846015476735274e-01 -1.322557978656959010e+00 2.426743391744460521e+00 3.317001472576983190e+00 -1.542324149503844222e+00 -2.218978783109944786e+00 -2.207140594094000541e+00 3.748507097250362019e-01 -3.622382979604497510e+00 1.982333515452198380e+00 3.260998343212286432e+00 9.100068170124845368e-01 2.382456191383835353e+00 -1.846968559417410116e+00 -4.842780475273849028e-01 2.074989807295243516e+00 2.133379696845062679e+00 -3.642026361896658404e+00 3.230561283864268329e-01 1.864160675271637535e+00 -2.678928182393131241e+00 -1.558105216797935899e+00 3.033277475946216661e-01 -3.302949496375245930e-01 -1.266564334473742504e+00 -1.928010594675219735e+00 -2.810531197145976101e+00 -1.789441612793311043e+00 1.045814652446888093e+00 -2.675701470079301814e+00 -6.008765182737917376e-01 1.463087313044662829e-01 -5.479551578768445674e-01 2.634632673965141336e+00 2.555678239580302158e+00 2.377042422443251257e-01 3.183607715186728138e-01 -1.966348289189902454e+00 -3.721846061371752307e-03 1.722814812777697213e+00 -2.105494830752513202e+00 -1.920283713524991942e+00 -3.589164030117307558e+00 -3.585946071843335137e+00 -3.315196742505208682e+00 1.105975566986531655e+00 -1.368048649582770615e+00 5.406249607374144617e+00 1.350559840217546714e+00 -2.109112383527600887e+00 4.744333126708041526e+00 -5.752284235920468447e-01 -9.903210527259600493e-01 -7.092649073609010868e-01 -1.330433827489724274e+00 -1.657957862794092074e+00 3.063286640377092418e+00 -3.640500312440576369e+00 -3.082585125693120709e+00 2.760214019498670179e+00 1.808194850650750141e+00 -7.830930681148982053e-01 -2.435700899001272401e-01 -7.391012962064944514e-01 -9.523839352717297091e-01 1.652370645452230891e+00 -5.421069511248233219e+00 9.371342519739777055e-01 -2.060309551551620988e+00 -1.804993186827722695e+00 2.232638009486070274e+00 -1.091883527185784519e+00 4.005902562424325630e+00 1.550324853756023025e+00 2.168175449119117193e+00 -3.223145162894926585e+00 1.153996547045621490e+00 4.816269128394282673e-01 -1.702552207838103682e+00 -1.985062158034744284e+00 -5.791289215679283897e-01 4.512919796934518502e+00 1.310510201833499311e+00 -1.500903760384724173e+00 -9.220765861550523912e-01 2.954102977304339905e+00 -3.014944135215912979e+00 -2.318826899464633051e+00 7.564149973817823058e-01 2.545172767639394262e+00 2.193826195930732581e+00 1.645331838052621620e-01 6.358632694400844221e-01 -2.374302970153792547e+00 -2.007442142012452635e+00 -6.685868934773279149e-01 -1.916561276120583690e+00 -1.173467976722977868e+00
-6.320265332648016265e-01 -2.644403371512710432e+00 -2.169865542706058470e+00 -4.698168768062187084e+00 2.058196275607929504e+00 1.332659922367804173e+00 -5.738243846413712546e-02 1.496013458610179203e+00 -4.977642833908293984e-01 4.174441325355632282e-01 2.058034477946809382e+00 6.965802567277188384e-01 1.046401396610396217e+00 -2.165465595357518938e-02 1.402314998584659189e-01 3.276870548609478906e+00 1.683871875357175307e+00 -2.189185219043723318e+00 -2.230485898447320259e-01 1.609616894122838815e+00 -2.899559386377318582e+00 3.616202726221302566e-01 -1.152640840161130775e+00 2.718362696701883685e+00 1.168006382321186143e+00 1.005139782753885047e+00 -4.905085430111422617e+00 -3.143935488603415429e+00 -1.223563105568793219e+00 1.496605192169094822e-01 -1.296106185224065177e+00 4.231519960903903588e+00 -1.382752513304088549e+00 -4.593267915146973523e-01 1.443613153134099214e+00 3.961640102833534627e+00 -4.981614856684250192e+00 -5.164706120919070109e+00 -5.971056176958395856e-01 -1.696050633214375880e+00 -2.623694508027822447e+00 -3.302520111872135011e+00 -1.294102821587687080e+00 -2.380540252365964116e-01 -2.676463088446099370e+00 2.801819461568586078e+00 -1.795553345559394387e+00 1.655221841696910667e+00 1.941683624224836313e+00 -5.876065060620859759e-01 -1.448674308722494475e+00 4.556630480269212580e-01 1.866458329872583866e+00 -1.165212477887744846e+00 -3.107139121690209449e-01 -1.057173149021887415e+00 3.007220806831416571e+00 -6.459549556188908248e-01 -5.092563092708726202e+00 -3.465706893446250936e-01 -1.006246506552114228e+00 2.598650045155613153e+00 -2.767852088736092231e+00 4.803776333572773005e+00 7.781389536845876309e-01 -1.979414073615288094e+00 3.635356599089051066e+00 8.954501481800117846e-01 8.493630621095954458e-01 -3.372561791793808883e-01 -2.714993089344402977e-02 -1.893986816679514629e+00 5.355197304525649571e+00 -4.431419367471737480e+00 3.243294225470819914e+00 -1.669087944519063393e+00 -1.910615019034053175e+00 -1.327912657150847053e+00 1.738757357418818206e+00 -2.462021738787711023e+00 -4.394548516344693567e+00 -1.223603901365091673e+00 -1.514768657446093625e-01 8.200506252450993905e-02 -2.830984422980972859e+00 -1.577458352166105637e+00 3.356684069993037589e+00 -1.357442068815118974e+00 -1.955576768306790170e+00 6.940843072152942383e-01 -2.179499483221835732e+00 2.744381464643386170e+00 3.714548749794726462e-02 2.225145566726419444e-01 -7.164188759504882542e-01 -3.167201377551709385e+00 -3.346431266130057480e+00 2.356402597409533950e+00 4.037939349467452033e+00 -2.906228414445199970e+00 2.642834771510682579e-01
-1.055940108051736548e+00 -9.431196191632537085e-01 4.724316428119999522e-01 2.117670961049284151e-01 9.155151026946066750e-01 -4.140523048674399575e+00 -1.925752225578446719e+00 -2.506583369998080624e+00 -1.303225780139443124e+00 1.871390250681299383e+00 2.200886248293031144e+00 -2.135576669501281888e+00 4.250423813745718982e-01 -3.295424945405086570e-01 1.715887834610285018e-02 -1.038453550062447439e+00 -3.059473831629337393e-01 -5.298203035470612221e+00 -1.127510341038506336e+00 -1.412370027980443199e+00 3.886414797462026005e+00 -1.393842115069456433e+00 -5.730902384920283588e+00 -2.108667058937239991e-01 -2.133837023857789283e+00 3.786280278527140997e+00 -2.086065114679950927e+00 -3.020275902160707293e+00 -9.319287625150353138e-01 -6.124181949169583694e-01 2.191283631850718727e+00 3.011691924896229278e-01 2.329503980711372879e+00 3.966214572390202697e+00 -5.012629348383777383e+00 -3.834715026724654585e+00 1.467475770289030867e+00 6.750460610044617393e-01 -7.746492201789032528e-01 -4.973248100430636698e-01 -1.168824846442486631e+00 -3.275242892437970066e-01 3.425181079612107382e+00 1.725759892863055311e+00 -1.251769346291691898e+00 -2.038484036233739083e+00 -3.190299868570010272e-02 -2.002916680442914821e+00 -2.417341927764873333e+00 -1.520117372734715477e+00 -6.176974340377949790e-01 5.771111975055367438e-01 2.816810318422575676e-01 -6.279304689099651782e-01 3.697827274149859456e+00 -5.204501499630012518e+00 -2.417522573934592245e+00 1.429726715232978229e+00 -1.221942824637502367e+00 3.470121411161849689e+00 8.384470990522615574e-01 2.741121261680130594e-01 6.170373712200201144e-01 2.365158206878516634e+00 2.457246506967179833e+00 9.504341826065390020e-01 -7.560237351149102780e-01 -1.226925329299265011e+00 -2.520712996498016611e+00 2.189836512812989522e+00 -1.321449112405152615e+00 -1.248305343999104533e+00 2.803812039958800018e+00 -1.818078010907487663e+00 -5.398942233747932029e-01 -9.326266330390171611e-01 1.705541981868903711e+00 -9.016359806362606033e-01 -9.638280366637101970e-01 -2.214539306331777979e+00 1.820449206340970960e+00 -2.910631988955797222e+00 -1.957389174307066826e+00 1.006111565060452184e+00 -1.713922864265378987e+00 -1.768923591142850027e+00 3.529579425983940533e-02 2.470329957336602877e+00 -1.572185822080426121e+00 1.003026122187443914e+00 -1.914391681933128142e+00 1.253592650709437761e-01 -3.501715837595607894e+00 -4.738448846593727032e-02 -1.972940204653792051e+00 2.011310424304789901e+00 2.494382638885200842e-01 1.834667333700892966e+00 -2.194707903345308075e+00 2.980380163972899954e+00 6.129344740636386707e-02
9.202044656083246954e-02 2.110533369530555703e+00 -1.758203641291091746e+00 -1.953113511172950512e+00 4.221785666081213861e+00 -1.596609555171542461e+00 2.466916720583053557e+00 8.711652959522140360e-01 1.126223373566047847e+00 -2.618690246103410502e+00 -3.095160094422625630e+00 -2.245843976537282405e+00 -4.683046721802971213e+00 -9.247919833576317972e-01 -1.464515944071262066e+00 2.205620154467420879e-01 -1.361139755256918216e+00 2.830398636478632213e+00 2.663647677250503332e+00 2.119341765801091348e+00 4.497060270424513284e+00 1.883185070786406179e-01 2.373184216960801063e+00 -4.703866339867467938e-01 3.243579910331661598e+00 4.380648831074610006e-01 5.065250503611128607e+00 5.801329328054687373e-01 1.818756888968770635e+00 -1.422366611837900363e+00 2.595904362817972322e-01 -5.571369569240970598e+00 -2.025419059364439001e+00 -1.487722667926106634e+00 -1.985720593538321754e+00 -1.018227891627201176e+00 8.944925744640390697e-01 -9.567705849552905484e-01 -5.487182858869713575e-01 -3.789023052400329661e+00 1.537087383322038647e+00 1.462852671467632426e+00 2.595834168711680934e-01 -2.951659082496828623e-01 -2.126814963002084724e+00 7.882543177408810608e-01 -2.445930493767546121e+00 1.129964366117794938e+00 -4.197548943141354294e-01 3.992091992151266311e+00 1.039285613858152574e-01 1.637799801990309945e+00 4.607645933231984681e-01 -3.650038718569284857e+00 -1.063205959898703368e+00 1.698889752648010454e+00 -3.390317813081807241e+00 1.785708550065941980e+00 2.251424207569618474e+00 -1.645688946892955862e+00 3.827518949638852419e+00 3.133445931947807850e+00 -2.772419164449406725e+00 -5.727419840459277545e+00 3.399500624963995410e+00 3.060033371055824181e-01 4.135957956063288421e+00 -1.935618952551563798e-01 -3.467380896789636235e+00 -2.180981958689965250e+00 -7.969599343737499009e-01 2.459714356318393746e-01 -5.195023428672784771e-01 1.187160444957264138e+00 -1.085003066559613094e+00 2.430082083552380645e+00 1.764346982126919983e+00 -4.717076511781115755e+00 1.296984033935186242e-01 -4.608220169140131439e-01 8.183087121324659208e-01 -3.370529893639428121e+00 -2.402722776348802824e+00 -9.155633836890165744e-01 6.233431268121794044e-01 9.227001675358924571e-01 -1.906512660408080428e+00 6.486562141885218735e-02 -1.074823227755904442e+00 5.978918455558240863e-01 3.321589934250350762e-01 2.324711600665496203e+00 1.023572221970268314e+00 1.907970678987145341e-01 2.190948595195406412e+00 1.306875633731454212e+00 2.119213994926429478e+00 -1.582494093680934188e+00 -2.220054697159949519e+00 4.210328691445807681e-01 1.608653887351188416e+00
-3.507861361639871278e-01 -3.481867130665057264e+00 -3.281540379747422964e+00 -2.573209526309229722e-01 -2.186838086596875286e+00 -1.121644062214690596e+00 -2.008768380163404199e+00 1.529892777016194749e+00 -3.215546807384939587e+00 1.696084513771401348e+00 1.907937969552898350e-01 2.613796872209519506e+00 -1.864786924245519728e+00 -3.354770022150469710e+00 -4.836888088867404178e+00 -5.090991517395492272e-01 2.303126676773467274e+00 -5.192528170543359023e-01 -1.425383573854596131e-01 -1.952982136982450934e+00 -2.671048122116462253e-01 2.283927735290548766e-01 2.575325121957812158e+00 1.255070517483300174e-01 -2.915096493354555826e-02 2.866179809805428635e-01 1.967468594258284575e+00 1.454661907092224205e+00 5.725175192539116997e-01 9.358824064446296109e-01 1.014441542288325060e+00 -1.841439076597186641e+00 1.372194727777977130e+00 -1.154815728503569394e+00 2.630078011337764199e+00 -1.409446852582957987e+00 -1.741560082350731786e+00 -1.780418195172133844e+00 -1.922456294857360026e+00 1.942579864968381198e+00 -5.126904485357921537e-01 1.077299500236496455e+00 -1.960825104802506047e+00 -7.508845717266702247e-01 1.110557231740276485e-01 1.743682052078809663e+00 -1.215089394886605112e-01 2.866242265597984673e-01 4.186520518366388388e-01 4.757180899289670806e-01 -4.363633653259963996e-01 -8.871339788216290323e-01 1.758208915714835063e+00 -5.557265554378479910e-01 -5.678567145899174884e-01 -2.235776862665611375e+00 6.931597476984695527e-01 -4.306867527015884711e+00 2.214544321278733463e+00 -8.783818086386857571e-01 -2.991089672033685476e-01 -3.260831213403183604e+00 2.735988016734479888e+00 -1.938874856379338318e+00 -1.628121311978700803e+00 6.907477875910718046e-01 -2.305050528093199880e+00 -1.886841940866964551e-01 -2.040230372701930861e+00 2.201876059498764526e+00 3.754845963773598694e+00 1.168599676725226910e+00 2.408424932281543474e-01 -4.000433952645193081e+00 -1.053907355192247541e+00 -1.319361567831099258e+00 1.925615217195535689e-01 -3.843366385145809971e-01 -1.952279289432131248e+00 2.282647500573118660e-01 6.106099334374093246e-01 2.790925926138850599e+00 3.953476568931059143e-01 1.901050729755021429e+00 -1.179797407684563426e+00 5.061709607790311483e-02 -3.592073854201587868e-01 -2.027287357190402428e+00 -2.029646354103905370e+00 -3.534106755749849338e+00 3.413070633441873003e+00 -2.542615158802457920e+00 -1.490455854664284763e+00 -1.282912901659508886e+00 2.161395894090086145e+00 -2.515250253577333339e+00 2.248402450190416957e+00 3.071779017937646961e-01 2.658324650800646616e+00 -2.791290571974899049e+00 -1.172566201528202789e+00
-1.163023094714697170e-01 -1.620097222921828228e+00 -9.628007612269120497e-01 -6.169246351108006454e-01 -2.353739881426882619e+00 2.444884657419769347e+00 2.949780912943112399e-01 2.956928796397833459e+00 -3.639063191015158960e+00 -2.037612647158884460e+00 5.724053535516306912e-01 6.578495590086436140e-01 -4.518448537235880025e+00 1.928267267659518724e+00 1.587285150021952251e+00 6.334238776926924830e-01 2.112801629065597986e+00 2.927180876093727235e+00 -3.782681963942190251e+00 -1.080985972822441799e+00 1.054968637482372573e+00 4.477810621534014324e+00 -4.772954125679595427e-01 2.004329090866697971e+00 -1.881025356746608868e+00 -4.748035728352315021e-01 3.709731553490019373e-01 -1.296686012347835870e+00 -3.507163916061488251e+00 -1.287918901250589832e+00 -7.400218193964906710e-02 -1.357409547955454432e+00 2.200444460613828035e+00 2.823836209034350730e+00 3.653446157188151681e-03 1.799224088257693976e+00 -2.048112896997066557e+00 1.522660712633695235e-01 2.106877831510256538e+00 -4.999517039403351126e-01 -1.896448117598832805e+00 -1.349290181794414734e+00 -1.019090171565554259e+00 -3.418190314792262652e-01 -1.276418895201747450e-01 -3.437094749702208407e+00 2.494970936615693358e+00 -4.149997132007256617e+00 4.328859437069292326e-01 1.474331888059804863e+00 -9.132771792976815961e-01 -1.037769689454627775e+00 -1.174847409043496604e+00 -1.821604533026337069e+00 2.279236203202202216e+00 1.322233130865837269e+00 -2.156595669754461042e+00 -3.573928514976318915e+00 -1.501293366977503041e+00 -4.619264237261584860e+00 7.984781121178216035e-01 9.409988961070919755e-01 9.590544741881293911e-01 -1.201532281396517687e+00 -3.957223419780203422e+00 1.532513132508523501e+00 -2.383172267234450636e+00 -1.650478045771942570e+00 6.904650625098025796e-02 2.279175801557087766e+00 -2.743114426476300327e+00 3.235096768971192471e+00 -8.043577718562978651e-01 -1.288569930061471913e+00 2.628012384131987123e+00 1.180482779227992607e+00 -2.986867531911107321e+00 8.073873879323173464e-01 2.022745869566603627e+00 -6.152148897630131327e-03 3.401554475104498820e+00 1.465220926994943995e-01 -2.740053633322318216e+00 6.249705180755926737e-01 1.112379585758452416e+00 -4.785739326108553904e+00 -1.205820166320390907e+00 4.245894905209355308e+00 1.729854186680645833e+00 -9.780701162836514806e-01 3.174099131538139051e+00 8.823327466351532644e-01 -6.118908086337514485e-01 3.147692900080167000e+00 -4.987409992154164806e-01 2.905258717354113784e+00 -1.186601237195433534e+00 -3.235710581396941787e+00 3.313602227718775994e-01 3.108933637844728537e+00 -1.995449009179115718e+00
-1.804256064927780290e-01 1.189660708654620008e-01 5.686978905822280550e-02 3.302381653944025164e+00 -5.962217670774236922e-01 -1.253734886908373536e+00 -3.671962161297288141e+00 -1.768927533123807461e+00 -1.933351608401830124e-01 5.551023611536103353e-01 -3.539745282750506927e+00 -1.315063538188572689e+00 -5.798504353428811653e-01 -1.963820535631068065e+00 3.022417611687232775e+00 -1.656449838977067379e-01 -5.350378731246054897e+00 -1.041997295213311414e+00 -7.314283898186167976e-01 -3.876123233467462903e+00 -6.353044746200859905e-01 -2.770876076855117720e+00 -1.167566910599991958e+00 -2.736982370791490204e+00 -2.307831785907945576e+00 -2.895961433609479108e-01 -7.029592063893074227e-01 3.112024123220058058e+00 -1.430247913236224688e+00 -3.253695167768063445e+00 1.101317928742588936e+00 -8.715240913031940817e-01 -6.754060379417606841e-01 -7.071172067160638175e-01 -8.724964791244507190e-01 -2.005244240634337149e+00 4.292801777283177800e-01 -7.388561163725497760e-01 2.751958916532620147e+00 3.763134469821790562e-01 -1.519763784570811627e+00 1.106491866503101384e+00 9.055124315478024766e-01 1.116128604464941887e+00 2.893561915284309283e+00 1.231594926305656923e+00 -2.167823064396841914e+00 1.799878393417897682e+00 -6.561546781934910477e-01 -1.209484564174266419e+00 -3.880817980404591250e+00 -9.443180350320072858e-01 1.845086801971624446e+00 3.128498907485423031e-01 -5.623055803024927357e+00 -2.327545461999976084e-01 1.687405050838904019e+00 1.734384693514015918e+00 -2.280956528560788676e+00 -3.923192667904211728e+00 -3.148143718734998764e+00 3.028274939531731214e+00 5.130082651718851139e+00 2.761620312742483652e+00 7.597778211327896880e-01 -1.414990739942889375e+00 -5.134873289289282106e+00 -5.180957536979852840e+00 8.895791310113491113e-01 -1.418050703698151560e+00 -2.585041193406649285e+00 -4.751593096879251021e+00 -3.394974744068103512e+00 2.532149265591354670e+00 -2.851210099967011136e+00 2.257160741488310196e-01 -4.466043117467766166e+00 2.397403276434655617e-01 -9.814082624624705931e-01 -1.740471026824100376e+00 2.575357247652719853e-02 -7.988759379098904212e-01 -1.282124889437617599e+00 -9.480709854244364632e-01 -7.437894354825759224e-01 1.594229642185323925e+00 -2.495379525111957264e+00 -1.714283609657217156e+00 1.647977598080992090e+00 1.640175551626368522e+00 -1.218923899523688403e+00 -2.748849859637353621e+00 -2.569205044698242846e-01 -4.245163020676606003e+00 -1.645853622815832251e+00 -5.603989276492254312e+00 2.666575762128859051e+00 -2.012226784405682700e+00 2.107299118793061421e+00 6.640716237655461818e-01 -4.057537652661255656e+00
-5.065310278863284221e-01 1.259865882391849823e+00 -1.522109592949816514e+00 -5.186100714886663354e-01 2.464827717579049171e+00 2.652201899678474195e+00 2.490065550093622793e-01 -3.360815103976453777e+00 5.968749800295686248e-02 -3.178525846499141494e+00 -2.455014675656282730e+00 5.373846965663723330e-01 -6.127865003357050311e-01 -7.464703228371523391e-02 -1.998098395352579937e+00 -4.308961803289393266e+00 -6.742974720357742813e-01 1.360720159512196492e+00 -2.237197645624734221e+00 -1.745391196163032621e+00 -2.441621630573903801e+00 -4.459271623792869121e+00 -3.304614692412249366e-01 -3.365412453704524687e+00 -1.080037818348557055e+00 -5.051512339179212496e+00 5.849278180850635556e-01 3.918868215434187174e+00 -1.197052484597453254e-01 -1.034974580310875414e+00 -4.413274401044875894e+00 6.961423356823084330e-01 -4.966678958911124653e+00 -4.539812167428051382e+00 3.253976023287361130e+00 3.459385024978843814e-01 -4.362484014924125630e-01 2.801932580414753904e+00 -4.343983423517352449e+00 1.530644901152175219e+00 4.575835968806636345e+00 8.335738764932330014e-01 -5.152026532702113748e+00 -1.126186843162935158e+00 2.239157850135550243e-01 -2.960206622249775155e+00 2.070349013127854132e+00 1.796431795883398852e+00 -2.746434701493362773e+00 -5.243187943794507672e-02 -1.054330138177677290e+00 -2.115570307729402355e+00 -1.031912499403443206e+00 -1.723756985796456087e+00 4.361381316662918950e-01 2.775451241439208960e+00 3.307770919889644112e+00 2.524456112697440968e+00 2.477214750967321188e-01 2.654281601708947225e+00 -1.793535466437791159e+00 -1.610317464114240593e+00 -3.362749563153789367e+00 -1.261579680874586495e+00 -1.187649320752658166e+00 -2.327693977479894372e+00 3.342129427475343917e+00 -8.857399087760998713e-01 3.035237145318019358e+00 1.746760050237025352e-01 1.761040925298041682e+00 6.030801452364115134e-01 -1.402892362213057575e+00 2.689470296572727737e+00 -3.282140189773100764e-02 -1.524637448441257925e+00 9.226394282099472655e-01 1.734826236415852208e+00 1.312180183103845543e+00 1.774343427715205257e+00 -1.308328920249212768e+00 1.949044141847485756e+00 2.091832614698900805e+00 -5.500555081004591784e+00 -3.056472002853909964e-01 3.007190718994308121e-01 2.627770496677134027e+00 -5.578570027266394060e-01 -4.950207056350140356e+00 1.096330739391087189e-01 -1.652113632753786199e+00 -7.874697878849284960e-01 4.036143729249484835e+00 -3.099821361221966942e+00 8.027023742032249332e-02 8.253672619801677435e-01 2.744792868578479261e+00 -8.889968686186269231e-01 -7.849992923334414563e-01 -2.122426157581702721e-01 4.450587363141703001e+00
